State,Month,Year,Min_Temp,Max_Temp,Humidity,Rainfall
Tripura,11,2019,19.29,24.52,86.119,1.9423333333333335
Tripura,11,2020,18.26,25.41,85.91766666666668,0.522
Tripura,11,2021,18.14,23.29,85.25366666666667,0.5296666666666667
Tripura,11,2022,19.48,25.11,84.59033333333333,0.025666666666666667
Tripura,11,2023,20.99,24.7,84.03566666666667,4.1
Tripura,11,2024,19.25,25.33,85.222,0.8913333333333333
Tripura,12,2019,14.53,20.57,84.05483870967741,0.26903225806451614
Tripura,12,2020,14.38,21.84,83.41741935483871,0.0
Tripura,12,2021,15.29,22.35,84.77451612903226,3.3296774193548386
Tripura,12,2022,16.74,22.2,75.73774193548387,0.19580645161290325
Tripura,12,2023,16.91,21.86,83.14,1.6006451612903225
Tripura,12,2024,15.46,20.97,81.90032258064515,0.05193548387096774
Uttar Pradesh,1,2019,11.87,17.5,50.74774193548387,0.8606451612903225
Uttar Pradesh,1,2020,9.28,16.08,75.5741935483871,1.7216129032258063
Uttar Pradesh,1,2021,12.46,21.87,41.15806451612904,0.024838709677419354
Uttar Pradesh,1,2022,10.18,16.03,75.18677419354839,0.9329032258064517
Uttar Pradesh,1,2023,9.21,18.86,61.40064516129033,0.25548387096774194
Uttar Pradesh,1,2024,12.17,16.64,51.74709677419355,0.1
Uttar Pradesh,1,2025,12.51,19.46,49.6441935483871,0.008064516129032258
Uttar Pradesh,2,2019,13.72,24.39,50.53071428571428,1.7028571428571428
Uttar Pradesh,2,2020,11.51,20.56,60.93827586206897,0.92
Uttar Pradesh,2,2021,15.69,26.61,28.843214285714286,0.12321428571428572
Uttar Pradesh,2,2022,11.89,19.94,64.40071428571429,2.2560714285714285
Uttar Pradesh,2,2023,14.31,23.37,44.449999999999996,0.0
Uttar Pradesh,2,2024,14.43,22.13,41.720689655172414,0.4675862068965517
Uttar Pradesh,3,2019,16.29,31.2,38.65193548387097,0.15161290322580642
Uttar Pradesh,3,2020,19.27,26.5,56.39161290322581,1.7351612903225806
Uttar Pradesh,3,2021,22.69,32.5,19.692903225806454,0.026129032258064518
Uttar Pradesh,3,2022,17.93,31.24,41.839354838709674,0.0
Uttar Pradesh,3,2023,21.09,27.56,43.55064516129032,1.1093548387096774
Uttar Pradesh,3,2024,18.0,31.88,34.67677419354839,0.7187096774193548
Uttar Pradesh,4,2019,27.57,36.62,26.61,0.21866666666666665
Uttar Pradesh,4,2020,24.83,33.15,37.20433333333334,0.553
Uttar Pradesh,4,2021,27.5,34.88,16.420333333333335,0.504
Uttar Pradesh,4,2022,29.72,36.81,18.886333333333333,0.01633333333333333
Uttar Pradesh,4,2023,24.24,33.83,34.190333333333335,1.1066666666666667
Uttar Pradesh,4,2024,29.46,35.01,19.594333333333335,0.004666666666666667
Uttar Pradesh,5,2019,33.33,39.38,18.589354838709678,0.0996774193548387
Uttar Pradesh,5,2020,29.65,39.27,35.19741935483871,2.1903225806451614
Uttar Pradesh,5,2021,25.4,35.11,42.58096774193548,4.808387096774194
Uttar Pradesh,5,2022,28.88,37.76,33.84516129032258,1.773225806451613
Uttar Pradesh,5,2023,25.41,36.59,34.07032258064516,1.7325806451612904
Uttar Pradesh,5,2024,30.07,40.81,24.89258064516129,0.20032258064516129
Uttar Pradesh,6,2019,30.44,40.29,35.114333333333335,2.756666666666667
Uttar Pradesh,6,2020,25.54,36.29,59.048,6.6803333333333335
Uttar Pradesh,6,2021,27.47,34.95,67.049,6.918333333333334
Uttar Pradesh,6,2022,28.22,40.06,35.05533333333334,2.383666666666667
Uttar Pradesh,6,2023,30.07,39.77,40.53066666666667,2.4983333333333335
Uttar Pradesh,6,2024,30.62,42.01,32.787333333333336,6.239000000000001
Uttar Pradesh,7,2019,27.88,36.19,78.7041935483871,18.32903225806452
Uttar Pradesh,7,2020,27.64,32.15,82.92774193548388,9.110000000000001
Uttar Pradesh,7,2021,28.09,35.1,77.02870967741936,11.283870967741937
Uttar Pradesh,7,2022,29.09,35.74,61.425161290322585,5.354516129032258
Uttar Pradesh,7,2023,28.47,31.84,76.85870967741936,8.295483870967743
Uttar Pradesh,7,2024,27.95,31.13,85.79967741935484,13.793225806451614
Uttar Pradesh,8,2019,27.14,30.97,85.82548387096774,7.019032258064517
Uttar Pradesh,8,2020,27.22,30.98,85.56806451612904,6.691935483870967
Uttar Pradesh,8,2021,26.57,29.91,87.41032258064516,8.709677419354838
Uttar Pradesh,8,2022,28.48,30.5,76.90935483870967,5.425161290322581
Uttar Pradesh,8,2023,27.55,30.4,84.34709677419356,8.40967741935484
Uttar Pradesh,8,2024,27.2,30.67,86.25645161290322,8.316451612903226
Uttar Pradesh,9,2019,24.06,30.04,88.27533333333332,10.114666666666666
Uttar Pradesh,9,2020,26.69,30.69,78.36033333333333,3.2580000000000005
Uttar Pradesh,9,2021,25.84,29.24,87.65799999999999,7.008
Uttar Pradesh,9,2022,25.98,30.42,81.81066666666668,9.354333333333333
Uttar Pradesh,9,2023,26.89,29.21,84.59733333333334,6.408333333333333
Uttar Pradesh,9,2024,25.53,29.42,87.71966666666667,8.016
Uttar Pradesh,10,2019,21.04,25.45,82.18161290322581,0.3261290322580645
Uttar Pradesh,10,2020,23.22,29.72,54.494193548387095,0.0012903225806451613
Uttar Pradesh,10,2021,19.26,28.26,81.06419354838711,4.035483870967742
Uttar Pradesh,10,2022,20.78,27.7,81.29870967741935,7.670322580645161
Uttar Pradesh,10,2023,23.52,28.19,65.3225806451613,0.8358064516129032
Uttar Pradesh,10,2024,23.63,27.78,80.38000000000001,0.1335483870967742
Uttar Pradesh,11,2019,17.95,22.43,76.13433333333334,0.017666666666666667
Uttar Pradesh,11,2020,16.73,24.37,42.910999999999994,0.5116666666666666
Uttar Pradesh,11,2021,14.87,21.24,73.72399999999999,0.002
Uttar Pradesh,11,2022,15.2,21.65,76.72866666666667,0.0
Uttar Pradesh,11,2023,17.8,25.45,55.43566666666666,0.17433333333333334
Uttar Pradesh,11,2024,17.04,24.19,67.80366666666666,0.0
Uttar Pradesh,12,2019,7.26,17.37,74.6325806451613,0.9458064516129031
Uttar Pradesh,12,2020,11.9,20.57,41.296451612903226,0.0029032258064516127
Uttar Pradesh,12,2021,8.97,19.25,70.07096774193548,0.46096774193548384
Uttar Pradesh,12,2022,11.77,17.38,71.01451612903226,0.010645161290322579
Uttar Pradesh,12,2023,13.54,22.06,56.527096774193545,0.24709677419354836
Uttar Pradesh,12,2024,11.76,18.87,58.99645161290322,0.04806451612903226
Uttrakhand,1,2019,5.53,12.75,57.450645161290325,1.8709677419354838
Uttrakhand,1,2020,5.15,11.06,66.16645161290322,2.7206451612903226
Uttrakhand,1,2021,9.04,13.61,40.76516129032258,1.0019354838709678
Uttrakhand,1,2022,6.1,11.54,73.54838709677419,4.182258064516129
Uttrakhand,1,2023,7.74,13.36,60.1541935483871,0.9503225806451613
Uttrakhand,1,2024,7.43,10.86,51.38322580645162,0.0967741935483871
Uttrakhand,1,2025,6.67,16.02,48.435806451612905,0.3045161290322581
Uttrakhand,2,2019,5.42,13.84,63.542857142857144,2.794285714285714
Uttrakhand,2,2020,6.04,15.6,57.14896551724138,2.026206896551724
Uttrakhand,2,2021,8.24,18.27,42.64357142857143,0.6867857142857143
Uttrakhand,2,2022,5.46,12.41,68.50392857142857,1.7589285714285714
Uttrakhand,2,2023,9.59,17.25,46.20214285714286,0.19857142857142857
Uttrakhand,2,2024,6.22,14.46,49.41034482758621,1.303103448275862
Uttrakhand,3,2019,9.65,21.08,52.991290322580646,0.7806451612903226
Uttrakhand,3,2020,8.44,18.72,63.87903225806452,3.883870967741936
Uttrakhand,3,2021,15.03,22.27,33.407096774193555,0.18387096774193548
Uttrakhand,3,2022,12.75,22.66,50.73193548387097,0.001935483870967742
Uttrakhand,3,2023,12.39,19.55,55.43709677419355,3.1948387096774193
Uttrakhand,3,2024,10.98,23.57,48.25,2.1835483870967742
Uttrakhand,4,2019,16.71,26.34,41.584666666666664,0.8526666666666667
Uttrakhand,4,2020,16.59,23.74,53.021,2.0493333333333332
Uttrakhand,4,2021,16.66,25.38,29.93066666666667,1.8106666666666666
Uttrakhand,4,2022,21.69,28.09,28.040666666666667,0.09000000000000001
Uttrakhand,4,2023,13.72,25.27,48.23266666666667,1.2483333333333335
Uttrakhand,4,2024,18.67,25.37,34.94166666666667,0.21066666666666667
Uttrakhand,5,2019,23.42,30.76,30.183870967741935,0.46483870967741936
Uttrakhand,5,2020,19.05,28.66,48.182580645161295,2.6164516129032256
Uttrakhand,5,2021,19.03,25.96,47.47483870967742,5.034516129032258
Uttrakhand,5,2022,20.71,29.52,37.751612903225805,1.9058064516129032
Uttrakhand,5,2023,15.86,27.73,50.48612903225806,3.1345161290322583
Uttrakhand,5,2024,21.08,31.64,30.34741935483871,0.5467741935483871
Uttrakhand,6,2019,24.39,31.18,37.132,1.8649999999999998
Uttrakhand,6,2020,20.87,28.07,58.98633333333333,2.8436666666666666
Uttrakhand,6,2021,22.26,29.21,60.406333333333336,4.855666666666667
Uttrakhand,6,2022,22.84,30.58,44.06766666666667,3.4703333333333335
Uttrakhand,6,2023,22.95,28.79,59.84066666666667,5.959
Uttrakhand,6,2024,25.74,32.96,39.61533333333333,2.1570000000000005
Uttrakhand,7,2019,22.92,29.48,75.43258064516128,8.593548387096773
Uttrakhand,7,2020,22.62,26.0,82.04225806451613,12.959999999999999
Uttrakhand,7,2021,22.3,28.5,77.50741935483872,13.254516129032258
Uttrakhand,7,2022,22.6,26.51,81.72064516129032,9.589677419354837
Uttrakhand,7,2023,22.45,24.89,88.78096774193548,15.868387096774194
Uttrakhand,7,2024,22.66,26.1,85.97193548387096,15.454193548387098
Uttrakhand,8,2019,21.71,24.61,85.75516129032258,8.379677419354838
Uttrakhand,8,2020,21.15,25.08,89.35935483870968,8.608709677419355
Uttrakhand,8,2021,21.59,24.15,88.1758064516129,8.430645161290322
Uttrakhand,8,2022,22.14,25.29,85.29387096774194,6.19258064516129
Uttrakhand,8,2023,21.84,24.26,91.85258064516128,11.45516129032258
Uttrakhand,8,2024,22.55,24.37,90.61774193548388,9.183548387096774
Uttrakhand,9,2019,19.19,23.74,86.52033333333334,5.349
Uttrakhand,9,2020,20.55,23.27,79.81933333333333,1.0326666666666666
Uttrakhand,9,2021,20.36,22.91,85.25566666666667,6.8469999999999995
Uttrakhand,9,2022,20.72,23.44,86.34866666666667,12.585666666666667
Uttrakhand,9,2023,20.78,23.84,85.67833333333333,4.896
Uttrakhand,9,2024,20.47,24.71,88.47566666666667,8.427
Uttrakhand,10,2019,16.24,19.81,67.93354838709678,0.19096774193548388
Uttrakhand,10,2020,17.29,21.72,51.36387096774193,0.0
Uttrakhand,10,2021,15.01,21.92,72.0125806451613,4.63516129032258
Uttrakhand,10,2022,15.9,22.48,78.71645161290323,4.30741935483871
Uttrakhand,10,2023,16.05,21.8,71.98709677419355,0.7251612903225807
Uttrakhand,10,2024,18.24,22.44,76.10709677419355,0.06838709677419355
Uttrakhand,11,2019,12.23,17.36,53.99433333333333,0.7856666666666666
Uttrakhand,11,2020,12.24,19.0,41.865,0.26466666666666666
Uttrakhand,11,2021,11.82,15.61,55.19133333333333,0.0006666666666666666
Uttrakhand,11,2022,12.66,17.01,67.79366666666667,0.087
Uttrakhand,11,2023,13.71,17.99,63.982,0.06066666666666667
Uttrakhand,11,2024,12.41,18.4,67.506,0.0
Uttrakhand,12,2019,5.42,13.33,50.63935483870968,1.4151612903225808
Uttrakhand,12,2020,8.04,15.33,37.642258064516135,0.39612903225806456
Uttrakhand,12,2021,7.35,13.99,58.97483870967742,0.27580645161290324
Uttrakhand,12,2022,9.66,14.71,57.42193548387097,0.012903225806451613
Uttrakhand,12,2023,9.59,14.1,55.738064516129036,0.056451612903225805
Uttrakhand,12,2024,7.25,14.4,51.93774193548387,1.0438709677419356
West Bengal,1,2019,15.14,21.62,52.8841935483871,0.0
West Bengal,1,2020,12.78,19.86,73.34387096774194,1.1725806451612903
West Bengal,1,2021,14.9,22.4,64.82870967741935,0.015483870967741935
West Bengal,1,2022,13.05,20.16,79.05967741935484,0.8729032258064515
West Bengal,1,2023,14.96,22.54,58.983548387096775,0.000967741935483871
West Bengal,1,2024,13.52,19.93,70.86774193548388,0.5503225806451614
West Bengal,1,2025,13.94,21.54,75.0325806451613,0.0
West Bengal,2,2019,18.57,27.36,51.541428571428575,3.4464285714285716
West Bengal,2,2020,15.56,23.92,62.37724137931035,0.1713793103448276
West Bengal,2,2021,16.05,26.84,46.60142857142857,0.03642857142857143
West Bengal,2,2022,15.21,23.84,70.89857142857143,1.8275000000000001
West Bengal,2,2023,18.15,26.17,47.378571428571426,0.008571428571428572
West Bengal,2,2024,16.27,25.24,58.311379310344826,0.8103448275862069
West Bengal,3,2019,20.32,30.0,59.84612903225806,1.2629032258064516
West Bengal,3,2020,22.48,29.68,59.122580645161285,1.9170967741935483
West Bengal,3,2021,25.35,32.51,41.21193548387097,0.13193548387096776
West Bengal,3,2022,21.68,29.73,64.20483870967742,0.024193548387096774
West Bengal,3,2023,23.75,29.82,48.59096774193548,1.6383870967741936
West Bengal,3,2024,22.49,31.37,52.73935483870968,1.4248387096774193
West Bengal,4,2019,28.71,34.23,57.278333333333336,1.355
West Bengal,4,2020,27.71,32.37,55.52133333333334,2.667666666666667
West Bengal,4,2021,30.15,33.36,48.42166666666667,0.8073333333333333
West Bengal,4,2022,30.03,34.67,57.61566666666667,0.37
West Bengal,4,2023,25.4,35.29,42.492666666666665,1.6693333333333333
West Bengal,4,2024,30.64,37.89,39.440333333333335,0.08366666666666668
West Bengal,5,2019,28.72,34.09,61.73548387096774,4.1248387096774195
West Bengal,5,2020,26.09,32.91,69.9574193548387,9.483225806451614
West Bengal,5,2021,28.35,34.29,66.51225806451613,8.22741935483871
West Bengal,5,2022,28.52,32.52,68.28064516129032,6.095483870967742
West Bengal,5,2023,28.2,34.34,56.46741935483871,3.5509677419354837
West Bengal,5,2024,28.31,37.3,61.2383870967742,7.195161290322581
West Bengal,6,2019,29.47,35.17,69.39200000000001,3.0683333333333334
West Bengal,6,2020,28.27,29.78,85.40733333333333,9.558666666666666
West Bengal,6,2021,27.06,30.61,85.454,12.422666666666666
West Bengal,6,2022,28.18,32.54,76.14433333333334,4.221
West Bengal,6,2023,27.93,36.92,65.479,5.830666666666667
West Bengal,6,2024,29.95,32.94,75.45633333333333,3.0376666666666665
West Bengal,7,2019,28.48,31.67,77.80903225806452,5.9074193548387095
West Bengal,7,2020,27.61,29.59,88.11258064516129,9.495806451612903
West Bengal,7,2021,27.53,29.58,88.1758064516129,13.014838709677418
West Bengal,7,2022,27.96,30.05,82.40032258064515,5.477741935483871
West Bengal,7,2023,29.0,30.91,83.01032258064517,6.203548387096775
West Bengal,7,2024,28.64,30.61,84.71967741935484,8.626774193548387
West Bengal,8,2019,27.79,30.69,86.21096774193548,10.605161290322581
West Bengal,8,2020,27.38,29.92,89.73548387096774,10.888709677419355
West Bengal,8,2021,27.14,29.04,90.91645161290322,8.481935483870968
West Bengal,8,2022,27.49,29.69,86.4216129032258,8.936129032258064
West Bengal,8,2023,27.27,30.45,85.3025806451613,8.755161290322581
West Bengal,8,2024,27.13,29.4,89.50290322580646,14.745161290322581
West Bengal,9,2019,25.21,29.25,89.08933333333333,8.550666666666666
West Bengal,9,2020,26.96,29.11,89.90033333333334,4.465999999999999
West Bengal,9,2021,26.19,28.47,90.57633333333334,14.716333333333333
West Bengal,9,2022,27.11,29.0,88.97966666666666,7.323333333333333
West Bengal,9,2023,27.37,29.77,88.93,8.576333333333334
West Bengal,9,2024,26.88,29.72,90.295,13.193666666666667
West Bengal,10,2019,21.82,27.85,85.36387096774195,5.137096774193548
West Bengal,10,2020,23.0,29.32,86.31645161290322,3.009354838709678
West Bengal,10,2021,23.35,29.05,86.56483870967743,5.700967741935483
West Bengal,10,2022,22.93,28.41,86.11290322580645,3.94258064516129
West Bengal,10,2023,22.82,28.49,82.56838709677419,4.529032258064516
West Bengal,10,2024,25.31,29.24,88.47322580645161,6.654193548387097
West Bengal,11,2019,20.3,24.69,82.80766666666666,2.4743333333333335
West Bengal,11,2020,17.37,26.08,80.13466666666666,0.234
West Bengal,11,2021,18.67,23.94,83.30199999999999,0.773
West Bengal,11,2022,18.14,24.27,76.35333333333332,0.0006666666666666666
West Bengal,11,2023,19.27,25.67,80.80633333333334,0.191
West Bengal,11,2024,19.35,26.64,79.159,0.06566666666666666
West Bengal,12,2019,11.58,22.2,78.82483870967742,0.3770967741935484
West Bengal,12,2020,12.81,20.4,73.49,0.0022580645161290325
West Bengal,12,2021,11.93,21.81,82.86967741935484,3.124516129032258
West Bengal,12,2022,16.26,22.13,68.04225806451613,0.0016129032258064516
West Bengal,12,2023,15.11,22.63,79.61870967741935,1.9696774193548388
West Bengal,12,2024,13.49,20.36,78.9916129032258,0.14709677419354839
